Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR8438103_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.008251732863900156)	(25.0, 0.011002310485200206)	(26.0, 0.002062933215975039)	(27.0, 0.000687644405325013)	(28.0, 0.0)	(29.0, 0.000687644405325013)	(30.0, 0.00481351083727509)	(31.0, 0.058449774452626044)	(32.0, 0.03850808669820073)	(33.0, 0.00962702167455018)	(34.0, 0.006188799647925118)	(35.0, 0.02062933215975039)	(36.0, 0.08595555066562667)	(37.0, 0.09283199471887685)	(38.0, 0.04744746396742587)	(39.0, 0.07907910661237649)	(40.0, 0.17156727912859057)	(41.0, 0.42599570909884865)	(42.0, 0.9400099020792754)	(43.0, 1.4454285399931976)	(44.0, 1.4364891627239713)	(45.0, 0.8746836835734028)	(46.0, 0.8451149741444289)	(47.0, 1.0355924744194467)	(48.0, 1.1095142479918905)	(49.0, 2.174675431840435)	(50.0, 2.9231763670365423)	(51.0, 3.416905050059789)	(52.0, 20.669903179665276)	(53.0, 28.860435691506403)	(54.0, 12.387913961928064)	(55.0, 7.337853449224245)	(56.0, 5.88073495433988)	(57.0, 3.3151336780717098)	(58.0, 1.6551600836173501)	(59.0, 0.8843107052479525)	(60.0, 0.5480525910440402)	(61.0, 0.3424469138518572)	(62.0, 0.23586203102647835)	(63.0, 0.14990648036085294)	(64.0, 0.10933546044667727)	(65.0, 0.10589723842005219)	(66.0, 0.10039608317745205)	(67.0, 0.06188799647925109)	(68.0, 0.02681813180767552)	(69.0, 0.013065243701175242)	(70.0, 0.00962702167455018)	(71.0, 0.006188799647925118)	(72.0, 0.005501155242600104)	(73.0, 0.002062933215975039)	(74.0, 0.000687644405325013)	(75.0, 0.004125866431950078)	(76.0, 0.002750577621300052)	(77.0, 0.002750577621300052)	(78.0, 0.000687644405325013)	(79.0, 0.001375288810650026)	(80.0, 0.003438222026625065)	(81.0, 0.002062933215975039)	(82.0, 0.000687644405325013)	(83.0, 0.001375288810650026)	(84.0, 0.0)	(85.0, 0.000687644405325013)	(86.0, 0.000687644405325013)	(87.0, 0.000687644405325013)	(88.0, 0.0)	(89.0, 0.001375288810650026)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.000687644405325013)	(94.0, 0.001375288810650026)	(95.0, 0.000687644405325013)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438104	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 16.666666666666668)	(40.0, 16.666666666666668)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 33.333333333333336)	(46.0, 16.666666666666668)	(47.0, 16.666666666666668)	(48.0, 0.0)	(49.0, 0.0)	(50.0, 0.0)	(51.0, 0.0)	(52.0, 0.0)	(53.0, 0.0)	(54.0, 0.0)	(55.0, 0.0)	(56.0, 0.0)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438104_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0026340050046095905)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.005268010009219181)	(29.0, 0.005268010009219181)	(30.0, 0.0)	(31.0, 0.0026340050046095905)	(32.0, 0.0026340050046095905)	(33.0, 0.0026340050046095905)	(34.0, 0.005268010009219181)	(35.0, 0.021072040036876724)	(36.0, 0.04214408007375344)	(37.0, 0.09745818517055488)	(38.0, 0.1738443303042329)	(39.0, 0.329250625576199)	(40.0, 0.7928355063874841)	(41.0, 0.9429737916502287)	(42.0, 1.1115501119452442)	(43.0, 1.569866982747326)	(44.0, 1.6146450678256903)	(45.0, 2.0834979586462055)	(46.0, 1.7779533781114896)	(47.0, 1.8991176083235342)	(48.0, 3.2714342157250638)	(49.0, 4.804425128407887)	(50.0, 4.638482813117464)	(51.0, 10.351639668115544)	(52.0, 15.756617937573195)	(53.0, 13.599367838798429)	(54.0, 12.785460292374252)	(55.0, 10.433293823258422)	(56.0, 6.64032661662098)	(57.0, 2.1440800737522228)	(58.0, 0.9851178717239815)	(59.0, 0.9772158567101527)	(60.0, 0.5505070459634052)	(61.0, 0.2923745555116644)	(62.0, 0.18964836033189036)	(63.0, 0.036876070064534264)	(64.0, 0.023706045041486316)	(65.0, 0.018438035032267132)	(66.0, 0.005268010009219181)	(67.0, 0.0026340050046095905)	(68.0, 0.005268010009219181)	(69.0, 0.005268010009219181)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438104_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0026567481402763418)	(35.0, 0.0026567481402763418)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0053134962805526835)	(39.0, 0.026567481402763424)	(40.0, 0.0584484590860795)	(41.0, 0.07438894792773756)	(42.0, 0.14612114771519882)	(43.0, 0.21785334750265983)	(44.0, 0.3188097768331611)	(45.0, 0.6296493092454927)	(46.0, 0.9192348565356099)	(47.0, 1.5170031880977997)	(48.0, 2.029755579171148)	(49.0, 3.6344314558979685)	(50.0, 7.183846971307488)	(51.0, 6.1902231668440235)	(52.0, 10.308182784272088)	(53.0, 15.260361317746064)	(54.0, 12.728480340063285)	(55.0, 10.507438894792768)	(56.0, 9.293304994686755)	(57.0, 6.902231668438164)	(58.0, 4.402231668437842)	(59.0, 2.866631243358149)	(60.0, 1.5435706695005638)	(61.0, 0.8607863974495311)	(62.0, 0.6243358129649401)	(63.0, 0.5286928799149931)	(64.0, 0.3506907545164774)	(65.0, 0.26036131774708116)	(66.0, 0.21519659936238347)	(67.0, 0.1222104144527118)	(68.0, 0.09032943676939564)	(69.0, 0.07970244420829026)	(70.0, 0.0451647183846978)	(71.0, 0.007970244420829026)	(72.0, 0.010626992561105367)	(73.0, 0.013283740701381708)	(74.0, 0.007970244420829026)	(75.0, 0.0026567481402763418)	(76.0, 0.0026567481402763418)	(77.0, 0.0026567481402763418)	(78.0, 0.0026567481402763418)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0026567481402763418)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438105	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 7.692307692307692)	(41.0, 15.384615384615383)	(42.0, 0.0)	(43.0, 7.692307692307692)	(44.0, 15.384615384615383)	(45.0, 23.076923076923073)	(46.0, 7.692307692307692)	(47.0, 0.0)	(48.0, 7.692307692307692)	(49.0, 15.384615384615383)	(50.0, 0.0)	(51.0, 0.0)	(52.0, 0.0)	(53.0, 0.0)	(54.0, 0.0)	(55.0, 0.0)	(56.0, 0.0)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438105_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.004551764946858029)	(32.0, 0.006827647420287043)	(33.0, 0.0318623546280062)	(34.0, 0.034138237101435216)	(35.0, 0.0318623546280062)	(36.0, 0.04551764946858027)	(37.0, 0.05689706183572534)	(38.0, 0.07965588657001553)	(39.0, 0.22531236486947218)	(40.0, 0.5757982657775399)	(41.0, 0.7260065090238527)	(42.0, 1.0742165274584956)	(43.0, 1.7569812694872184)	(44.0, 2.1211224652358402)	(45.0, 2.498918955825035)	(46.0, 3.5253419513414674)	(47.0, 3.1020278112836897)	(48.0, 3.7938960832061213)	(49.0, 5.855845604133044)	(50.0, 5.1594255672636855)	(51.0, 16.891599717790196)	(52.0, 21.527572316167205)	(53.0, 9.465395206991026)	(54.0, 7.36930744896338)	(55.0, 6.099365028789975)	(56.0, 4.121623159379937)	(57.0, 1.8116024488495117)	(58.0, 0.8056623955938671)	(59.0, 0.41648649263751075)	(60.0, 0.37779649058921727)	(61.0, 0.18434648034775)	(62.0, 0.12289765356516681)	(63.0, 0.04324176699515127)	(64.0, 0.018207059787432117)	(65.0, 0.018207059787432117)	(66.0, 0.006827647420287043)	(67.0, 0.0022758824734290146)	(68.0, 0.0022758824734290146)	(69.0, 0.004551764946858029)	(70.0, 0.004551764946858029)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438105_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0022900588545125395)	(27.0, 0.0022900588545125395)	(28.0, 0.0)	(29.0, 0.0022900588545125395)	(30.0, 0.0022900588545125395)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.004580117709025079)	(34.0, 0.004580117709025079)	(35.0, 0.009160235418050158)	(36.0, 0.016030411981587778)	(37.0, 0.027480706254150482)	(38.0, 0.0229005885451254)	(39.0, 0.12366317814367718)	(40.0, 0.183204708361003)	(41.0, 0.25877665055991694)	(42.0, 0.23587606201479136)	(43.0, 0.2977076510866304)	(44.0, 0.494652712574709)	(45.0, 0.6984679506263222)	(46.0, 1.076327661620894)	(47.0, 1.8412073190280973)	(48.0, 2.416012091510712)	(49.0, 3.3434859275882385)	(50.0, 4.722101358004914)	(51.0, 5.498431309684753)	(52.0, 15.613621270065916)	(53.0, 19.9441225639511)	(54.0, 10.841138617261818)	(55.0, 7.6533766917810855)	(56.0, 6.741933267685203)	(57.0, 5.166372775780397)	(58.0, 3.8770696406896907)	(59.0, 2.6129571529987796)	(60.0, 1.7198341997389361)	(61.0, 1.1244188975656588)	(62.0, 0.9435042480591632)	(63.0, 0.6297661849909469)	(64.0, 0.4465614766299464)	(65.0, 0.3984702406851829)	(66.0, 0.34579888703139405)	(67.0, 0.23358600316027883)	(68.0, 0.12137311928916465)	(69.0, 0.07099182448988875)	(70.0, 0.06412164792635111)	(71.0, 0.04351111823573824)	(72.0, 0.02519064739963794)	(73.0, 0.020610529690612858)	(74.0, 0.018320470836100316)	(75.0, 0.013740353127075238)	(76.0, 0.016030411981587778)	(77.0, 0.013740353127075238)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0022900588545125395)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0022900588545125395)	(90.0, 0.0022900588545125395)	(91.0, 0.0022900588545125395)	(92.0, 0.0022900588545125395)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0022900588545125395)	(99.0, 0.0022900588545125395)	(100.0, 0.0)
SRR8438106	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 4.166666666666666)	(42.0, 12.5)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 4.166666666666666)	(46.0, 16.666666666666664)	(47.0, 24.999999999999996)	(48.0, 16.666666666666664)	(49.0, 8.333333333333332)	(50.0, 8.333333333333332)	(51.0, 0.0)	(52.0, 0.0)	(53.0, 0.0)	(54.0, 0.0)	(55.0, 0.0)	(56.0, 0.0)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 4.166666666666666)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438106_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0006821608125903574)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0006821608125903574)	(37.0, 0.0034108040629517865)	(38.0, 0.012961055439216787)	(39.0, 0.024557789253252877)	(40.0, 0.06889824207162602)	(41.0, 0.09959547863819232)	(42.0, 0.10709924757668629)	(43.0, 0.123471107078855)	(44.0, 0.15280402202024007)	(45.0, 0.18486558021198643)	(46.0, 0.20123743971415478)	(47.0, 0.37587060773728864)	(48.0, 4.706227446060728)	(49.0, 56.43311754310356)	(50.0, 19.26558566917532)	(51.0, 8.739162170096268)	(52.0, 7.6415654226383705)	(53.0, 1.0205125756351523)	(54.0, 0.3717776428617464)	(55.0, 0.17804397208608297)	(56.0, 0.1459824138943366)	(57.0, 0.09140954888710798)	(58.0, 0.02523995006584323)	(59.0, 0.0143253770643975)	(60.0, 0.0054572865007228594)	(61.0, 0.0027286432503614297)	(62.0, 0.0006821608125903574)	(63.0, 0.0)	(64.0, 0.0013643216251807149)	(65.0, 0.0006821608125903574)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438106_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0005714187756782153)	(35.0, 0.0005714187756782153)	(36.0, 0.0011428375513564306)	(37.0, 0.0028570938783910762)	(38.0, 0.003999931429747507)	(39.0, 0.02171391347577219)	(40.0, 0.03942789552179683)	(41.0, 0.04628492082993539)	(42.0, 0.06799883430570763)	(43.0, 0.08399856002469777)	(44.0, 0.10342679839775723)	(45.0, 0.12228361799513819)	(46.0, 0.14856888167633572)	(47.0, 0.1919967086278795)	(48.0, 0.7639869030817603)	(49.0, 28.977788952210844)	(50.0, 42.58041290718127)	(51.0, 10.225538990760025)	(52.0, 6.665028599511818)	(53.0, 6.1084667120009835)	(54.0, 2.0193939532468326)	(55.0, 0.797129192071095)	(56.0, 0.4217070564505274)	(57.0, 0.24913858619570145)	(58.0, 0.1462832065736229)	(59.0, 0.07542727838952448)	(60.0, 0.0422849894001879)	(61.0, 0.027999520008232567)	(62.0, 0.020571075924415757)	(63.0, 0.013142631840598945)	(64.0, 0.0034285126540692917)	(65.0, 0.003999931429747507)	(66.0, 0.0034285126540692917)	(67.0, 0.0011428375513564306)	(68.0, 0.0022856751027128613)	(69.0, 0.0011428375513564306)	(70.0, 0.0011428375513564306)	(71.0, 0.0022856751027128613)	(72.0, 0.0017142563270346458)	(73.0, 0.0005714187756782153)	(74.0, 0.0005714187756782153)	(75.0, 0.0005714187756782153)	(76.0, 0.0017142563270346458)	(77.0, 0.0005714187756782153)	(78.0, 0.0005714187756782153)	(79.0, 0.0005714187756782153)	(80.0, 0.0005714187756782153)	(81.0, 0.0005714187756782153)	(82.0, 0.0005714187756782153)	(83.0, 0.0)	(84.0, 0.0005714187756782153)	(85.0, 0.0005714187756782153)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0005714187756782153)	(90.0, 0.0005714187756782153)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0005714187756782153)	(97.0, 0.0)	(98.0, 0.0005714187756782153)	(99.0, 0.0)	(100.0, 0.0)
